Country_Region,Last_Update,Confirmed,Deaths,ConfirmedPrevious,ConfirmedDailyIncrease,DeathsPrevious,DeathsDailyIncrease,ConfirmedPreviousIncrease,DeathsPreviousIncrease,ConfirmedSDSMA4,DeathsSDSMA4
Spain,2458886.5,1,0,1,0,0,0,0,0,0,0
Spain,2458887.5,1,0,1,0,0,0,0,0,0,0
Spain,2458888.5,2,0,1,1,0,0,0,0,0,0
Spain,2458889.5,2,0,2,0,0,0,1,0,0,0
Spain,2458890.5,2,0,2,0,0,0,0,0,0,0
Spain,2458891.5,2,0,2,0,0,0,0,0,0,0
Spain,2458892.5,2,0,2,0,0,0,0,0,0,0
Spain,2458893.5,2,0,2,0,0,0,0,0,0,0
Spain,2458894.5,2,0,2,0,0,0,0,0,0,0
Spain,2458895.5,2,0,2,0,0,0,0,0,0,0
Spain,2458896.5,2,0,2,0,0,0,0,0,0,0
Spain,2458897.5,2,0,2,0,0,0,0,0,0,0
Spain,2458898.5,2,0,2,0,0,0,0,0,0,0
Spain,2458899.5,2,0,2,0,0,0,0,0,0,0
Spain,2458900.5,2,0,2,0,0,0,0,0,0,0
Spain,2458901.5,2,0,2,0,0,0,0,0,0,0
Spain,2458902.5,2,0,2,0,0,0,0,0,0,0
Spain,2458903.5,2,0,2,0,0,0,0,0,0,0
Spain,2458904.5,6,0,2,4,0,0,0,0,0,0
Spain,2458905.5,13,0,6,7,0,0,4,0,1,0
Spain,2458906.5,15,0,13,2,0,0,7,0,0,0
Spain,2458907.5,32,0,15,17,0,0,2,0,3,0
Spain,2458908.5,45,0,32,13,0,0,17,0,2,0
Spain,2458909.5,84,0,45,39,0,0,13,0,5,0
Spain,2458910.5,120,0,84,36,0,0,39,0,5,0
Spain,2458911.5,165,1,120,45,0,1,36,0,6,0
Spain,2458912.5,222,2,165,57,1,1,45,1,7,0
Spain,2458913.5,259,3,222,37,2,1,57,1,5,0
Spain,2458914.5,400,5,259,141,3,2,37,1,18,0
Spain,2458915.5,500,10,400,100,5,5,141,2,13,1
Spain,2458916.5,673,17,500,173,10,7,100,5,19,1
Spain,2458917.5,1073,28,673,400,17,11,173,7,52,2
Spain,2458918.5,1695,35,1073,622,28,7,400,11,82,0
Spain,2458919.5,2277,54,1695,582,35,19,622,7,75,3
Spain,2458920.5,2277,55,2277,0,54,1,582,19,-5,0
Spain,2458921.5,5232,133,2277,2955,55,78,0,1,402,11
Spain,2458922.5,6391,195,5232,1159,133,62,2955,78,151,8
Spain,2458923.5,7798,289,6391,1407,195,94,1159,62,176,12
Spain,2458924.5,9942,342,7798,2144,289,53,1407,94,250,6
Spain,2458925.5,11748,533,9942,1806,342,191,2144,53,169,27
Spain,2458926.5,13910,623,11748,2162,533,90,1806,191,225,10
Spain,2458927.5,17963,830,13910,4053,623,207,2162,90,579,29
Spain,2458928.5,20410,1043,17963,2447,830,213,4053,207,-72,20
Spain,2458929.5,25374,1375,20410,4964,1043,332,2447,213,543,38
Spain,2458930.5,28603,1756,25374,3229,1375,381,4964,332,261,41
Spain,2458931.5,35136,2311,28603,6533,1756,555,3229,381,627,72
Spain,2458932.5,39885,2808,35136,4749,2311,497,6533,555,420,44
Spain,2458933.5,49515,3647,39885,9630,2808,839,4749,497,1067,107
Spain,2458934.5,57786,4365,49515,8271,3647,718,9630,839,603,73
Spain,2458935.5,65719,5138,57786,7933,4365,773,8271,718,783,80
Spain,2458936.5,73235,5982,65719,7516,5138,844,7933,773,365,73
Spain,2458937.5,80110,6803,73235,6875,5982,821,7516,844,521,63
Spain,2458938.5,87956,7716,80110,7846,6803,913,6875,821,187,51
Spain,2458939.5,95923,8464,87956,7967,7716,748,7846,913,460,36
Spain,2458940.5,104118,9387,95923,8195,8464,923,7967,748,-205,12
Spain,2458941.5,112065,10348,104118,7947,9387,961,8195,923,-46,34
Spain,2458942.5,119199,11198,112065,7134,10348,850,7947,961,-114,11
Spain,2458943.5,126168,11947,119199,6969,11198,749,7134,850,-79,-13
Spain,2458944.5,131646,12641,126168,5478,11947,694,6969,749,-199,-18
Spain,2458945.5,136675,13341,131646,5029,12641,700,5478,694,-403,-31
Spain,2458946.5,141942,14045,136675,5267,13341,704,5029,700,-385,-6
Spain,2458947.5,148220,14792,141942,6278,14045,747,5267,704,-274,-25
Spain,2458948.5,153222,15447,148220,5002,14792,655,6278,747,-421,-44
Spain,2458949.5,158273,16081,153222,5051,15447,634,5002,655,-297,-31
Spain,2458950.5,163027,16606,158273,4754,16081,525,5051,634,-317,-32
Spain,2458951.5,166831,17209,163027,3804,16606,603,4754,525,-239,-13
Spain,2458952.5,170099,17756,166831,3268,17209,547,3804,603,-252,-22
Spain,2458953.5,172541,18056,170099,2442,17756,300,3268,547,-403,-57
Spain,2458954.5,177644,18708,172541,5103,18056,652,2442,300,-168,-14
Spain,2458955.5,184948,19315,177644,7304,18708,607,5103,652,329,-7
Spain,2458956.5,190839,20002,184948,5891,19315,687,7304,607,120,8
Spain,2458957.5,191726,20043,190839,887,20002,41,5891,687,-553,-69
Spain,2458958.5,198674,20453,191726,6948,20043,410,887,41,450,-28
Spain,2458959.5,200210,20852,198674,1536,20453,399,6948,410,-248,-21
Spain,2458960.5,204178,21282,200210,3968,20852,430,1536,399,218,18
Spain,2458961.5,208389,21717,204178,4211,21282,435,3968,430,-127,-31
Spain,2458962.5,213024,22157,208389,4635,21717,440,4211,435,-382,-23
Spain,2458963.5,219764,22524,213024,6740,22157,367,4635,440,122,-46
Spain,2458964.5,223759,22902,219764,3995,22524,378,6740,367,444,48
Spain,2458965.5,226629,23190,223759,2870,22902,288,3995,378,-583,-17
Spain,2458966.5,229422,23521,226629,2793,23190,331,2870,288,180,-10
Spain,2458967.5,232128,23822,229422,2706,23521,301,2793,331,-181,-19
Spain,2458968.5,236899,24275,232128,4771,23822,453,2706,301,80,3
Spain,2458969.5,213435,24543,236899,-23464,24275,268,4771,453,-4014,-25
Spain,2458970.5,213435,24543,213435,0,24543,0,-23464,268,-962,-52
Spain,2458971.5,216582,25100,213435,3147,24543,557,0,0,-121,26
Spain,2458972.5,217466,25264,216582,884,25100,164,3147,557,-284,-18
Spain,2458973.5,218011,25428,217466,545,25264,164,884,164,-321,-24
Spain,2458974.5,219329,25613,218011,1318,25428,185,545,164,-198,-17
Spain,2458975.5,220325,25857,219329,996,25613,244,1318,185,-539,-29
Spain,2458976.5,221447,26070,220325,1122,25857,213,996,244,3511,-8
Spain,2458977.5,222857,26299,221447,1410,26070,229,1122,213,202,32
Spain,2458978.5,223578,26478,222857,721,26299,179,1410,229,-347,-54
Spain,2458979.5,224350,26621,223578,772,26478,143,721,179,-16,-3
Spain,2458980.5,227436,26744,224350,3086,26621,123,772,143,363,-5
Spain,2458981.5,228030,26920,227436,594,26744,176,3086,123,-103,-2
Spain,2458982.5,228691,27104,228030,661,26920,184,594,176,-48,-8
Spain,2458983.5,229540,27321,228691,849,27104,217,661,184,-39,0
Spain,2458984.5,230183,27459,229540,643,27321,138,849,217,-110,-13
Spain,2458985.5,230698,27563,230183,515,27459,104,643,138,-29,-10
Spain,2458986.5,230698,27563,230698,0,27563,0,515,104,-111,-21
Spain,2458987.5,231606,27709,230698,908,27563,146,0,0,-311,3
Spain,2458988.5,232037,27778,231606,431,27709,69,908,146,-23,-15
Spain,2458989.5,232555,27888,232037,518,27778,110,431,69,-20,-10
Spain,2458990.5,233037,27940,232555,482,27888,52,518,110,-53,-24
Spain,2458991.5,234824,28628,233037,1787,27940,688,482,52,164,79
Spain,2458992.5,235290,28678,234824,466,28628,50,1787,688,-7,-8
Spain,2458993.5,235772,28752,235290,482,28678,74,466,50,68,10
Spain,2458994.5,235400,26834,235772,-372,28752,-1918,482,74,-182,-294
Spain,2458995.5,236259,27117,235400,859,26834,283,-372,-1918,61,31
Spain,2458996.5,236259,27117,236259,0,27117,0,859,283,-74,-16
Spain,2458997.5,237906,27119,236259,1647,27117,2,0,0,166,-7
Spain,2458998.5,238564,27121,237906,658,27119,2,1647,2,-161,-98
Spain,2458999.5,239228,27125,238564,664,27121,4,658,2,28,-6
Spain,2459000.5,239479,27127,239228,251,27125,2,664,4,-33,-11
Spain,2459001.5,239638,27127,239479,159,27127,0,251,2,76,273
Spain,2459002.5,239932,27127,239638,294,27127,0,159,0,-81,-40
Spain,2459003.5,240326,27128,239932,394,27127,1,294,0,57,0
Spain,2459004.5,240660,27133,240326,334,27128,5,394,1,-188,1
Spain,2459005.5,240978,27134,240660,318,27133,1,334,5,-49,-1
Spain,2459006.5,241310,27135,240978,332,27134,1,318,1,-47,0
Spain,2459007.5,241550,27136,241310,240,27135,1,332,1,-2,0
Spain,2459008.5,241717,27136,241550,167,27136,0,240,1,2,0
Spain,2459009.5,241966,27136,241717,249,27136,0,167,0,-7,0
Spain,2459010.5,242280,27136,241966,314,27136,0,249,0,-11,0
Spain,2459011.5,242707,27136,242280,427,27136,0,314,0,13,-1
Spain,2459012.5,243209,27136,242707,502,27136,0,427,0,26,0
Spain,2459013.5,243605,27136,243209,396,27136,0,502,0,9,0
Spain,2459014.5,243928,27136,243605,323,27136,0,396,0,12,0
Spain,2459015.5,244109,27136,243928,181,27136,0,323,0,2,0
Spain,2459016.5,244328,27136,244109,219,27136,0,181,0,-4,0
Spain,2459017.5,244683,27136,244328,355,27136,0,219,0,6,0
Spain,2459018.5,245268,27136,244683,585,27136,0,355,0,22,0
Spain,2459019.5,245575,28315,245268,307,27136,1179,585,0,-27,168
Spain,2459020.5,245938,28322,245575,363,28315,7,307,1179,-5,1
Spain,2459021.5,246272,28323,245938,334,28322,1,363,7,1,0
Spain,2459022.5,246504,28324,246272,232,28323,1,334,1,8,0
Spain,2459023.5,246752,28325,246504,248,28324,1,232,1,4,0
Spain,2459024.5,247086,28327,246752,334,28325,2,248,1,-3,1
Spain,2459025.5,247486,28330,247086,400,28327,3,334,2,-27,0
Spain,2459026.5,247905,28338,247486,419,28330,8,400,3,16,-167
Spain,2459027.5,248469,28341,247905,564,28338,3,419,8,29,-1
Spain,2459028.5,248770,28343,248469,301,28341,2,564,3,-5,0
Spain,2459029.5,248970,28346,248770,200,28343,3,301,2,-4,1
Spain,2459030.5,249271,28355,248970,301,28346,9,200,3,7,1
Spain,2459031.5,249659,28364,249271,388,28355,9,301,9,8,1
Spain,2459032.5,250103,28368,249659,444,28364,4,388,9,6,0
Spain,2459033.5,250545,28385,250103,442,28368,17,444,4,4,1
Spain,2459034.5,250545,28385,250545,0,28385,0,442,17,-81,0
Spain,2459035.5,250545,28385,250545,0,28385,0,0,0,-43,0
Spain,2459036.5,251789,28388,250545,1244,28385,3,0,0,149,0
Spain,2459037.5,252130,28392,251789,341,28388,4,1244,3,6,-1
Spain,2459038.5,252513,28396,252130,383,28392,4,341,4,-1,-1
Spain,2459039.5,253056,28401,252513,543,28396,5,383,4,14,0
Spain,2459040.5,253908,28403,253056,852,28401,2,543,5,59,-2
Spain,2459041.5,253908,28403,253908,0,28403,0,852,2,0,0
Spain,2459042.5,253908,28403,253908,0,28403,0,0,0,0,0
Spain,2459043.5,255953,28406,253908,2045,28403,3,0,0,114,0
Spain,2459044.5,256619,28409,255953,666,28406,3,2045,3,47,0
Spain,2459045.5,257494,28413,256619,875,28409,4,666,3,70,0
Spain,2459046.5,258855,28416,257494,1361,28413,3,875,4,117,0
Spain,2459047.5,260255,28420,258855,1400,28416,4,1361,3,78,0
Spain,2459048.5,260255,28420,260255,0,28420,0,1400,4,0,0
Spain,2459049.5,260255,28420,260255,0,28420,0,0,0,0,0
Spain,2459050.5,264836,28422,260255,4581,28420,2,0,0,363,0
Spain,2459051.5,266194,28424,264836,1358,28422,2,4581,2,98,0
Spain,2459052.5,267551,28426,266194,1357,28424,2,1358,2,69,-1
Spain,2459053.5,270166,28429,267551,2615,28426,3,1357,2,179,0
Spain,2459054.5,272421,28432,270166,2255,28429,3,2615,3,123,0
Spain,2459055.5,272421,28432,272421,0,28432,0,2255,3,0,0
Spain,2459056.5,272421,28432,272421,0,28432,0,0,0,0,0
Spain,2459057.5,278782,28434,272421,6361,28432,2,0,0,254,0
Spain,2459058.5,280610,28436,278782,1828,28434,2,6361,2,67,0
Spain,2459059.5,282641,28441,280610,2031,28436,5,1828,2,96,1
Spain,2459060.5,285430,28443,282641,2789,28441,2,2031,5,25,0
Spain,2459061.5,288522,28445,285430,3092,28443,2,2789,2,120,-1
Spain,2459062.5,288522,28445,288522,0,28445,0,3092,2,0,0
Spain,2459063.5,288522,28445,288522,0,28445,0,0,0,0,0
Spain,2459064.5,297054,28472,288522,8532,28445,27,0,0,310,4
Spain,2459065.5,302814,28498,297054,5760,28472,26,8532,27,562,3
Spain,2459066.5,305767,28499,302814,2953,28498,1,5760,26,131,0
Spain,2459067.5,309855,28500,305767,4088,28499,1,2953,1,186,0
Spain,2459068.5,314362,28503,309855,4507,28500,3,4088,1,202,0
Spain,2459069.5,314362,28503,314362,0,28503,0,4507,3,0,0
Spain,2459070.5,314362,28503,314362,0,28503,0,0,0,0,0
Spain,2459071.5,322980,28576,314362,8618,28503,73,0,0,12,6
Spain,2459072.5,326612,28581,322980,3632,28576,5,8618,73,-304,-3
Spain,2459073.5,329784,28579,326612,3172,28581,-2,3632,5,32,0
Spain,2459074.5,337334,28605,329784,7550,28579,26,3172,-2,494,4
Spain,2459075.5,342813,28617,337334,5479,28605,12,7550,26,139,1
Spain,2459076.5,342813,28617,342813,0,28617,0,5479,12,0,0
Spain,2459077.5,342813,28617,342813,0,28617,0,0,0,0,0
Spain,2459078.5,359082,28646,342813,16269,28617,29,0,0,1093,-6
Spain,2459079.5,364196,28670,359082,5114,28646,24,16269,29,212,2
Spain,2459080.5,370867,28797,364196,6671,28670,127,5114,24,500,19
Spain,2459081.5,377906,28813,370867,7039,28797,16,6671,127,-73,-2
Spain,2459082.5,386054,28838,377906,8148,28813,25,7039,16,381,2
Spain,2459083.5,386054,28838,386054,0,28838,0,8148,25,0,0
Spain,2459084.5,386054,28838,386054,0,28838,0,0,0,0,0
Spain,2459085.5,405436,28872,386054,19382,28838,34,0,0,445,1
Spain,2459086.5,412553,28924,405436,7117,28872,52,19382,34,286,4
Spain,2459087.5,419849,28971,412553,7296,28924,47,7117,52,89,-12
Spain,2459088.5,429507,28996,419849,9658,28971,25,7296,47,374,2
Spain,2459089.5,439286,29011,429507,9779,28996,15,9658,25,233,-2
Spain,2459090.5,439286,29011,439286,0,29011,0,9779,15,0,0
Spain,2459091.5,439286,29011,439286,0,29011,0,0,0,0,0
Spain,2459092.5,462858,29094,439286,23572,29011,83,0,0,599,7
Spain,2459093.5,470973,29152,462858,8115,29094,58,23572,83,142,1
Spain,2459094.5,479554,29194,470973,8581,29152,42,8115,58,184,-1
Spain,2459095.5,488513,29234,479554,8959,29194,40,8581,42,-100,3
Spain,2459096.5,498989,29418,488513,10476,29234,184,8959,40,100,24
Spain,2459097.5,498989,29418,498989,0,29418,0,10476,184,0,0
Spain,2459098.5,498989,29418,498989,0,29418,0,0,0,0,0
Spain,2459099.5,525549,29516,498989,26560,29418,98,0,0,426,2
Spain,2459100.5,534513,29594,525549,8964,29516,78,26560,98,122,3
Spain,2459101.5,543379,29628,534513,8866,29594,34,8964,78,40,-1
Spain,2459102.5,554143,29699,543379,10764,29628,71,8866,34,258,4
Spain,2459103.5,566326,29747,554143,12183,29699,48,10764,71,244,-19
Spain,2459104.5,566326,29747,566326,0,29747,0,12183,48,0,0
Spain,2459105.5,566326,29747,566326,0,29747,0,0,0,0,0
Spain,2459106.5,593730,29848,566326,27404,29747,101,0,0,121,0
Spain,2459107.5,603167,30004,593730,9437,29848,156,27404,101,67,11
Spain,2459108.5,614360,30243,603167,11193,30004,239,9437,156,333,29
Spain,2459109.5,625651,30405,614360,11291,30243,162,11193,239,75,13
Spain,2459110.5,640040,30495,625651,14389,30405,90,11291,162,315,6
Spain,2459111.5,640040,30495,640040,0,30495,0,14389,90,0,0
Spain,2459112.5,640040,30495,640040,0,30495,0,0,0,0,0
Spain,2459113.5,671468,30663,640040,31428,30495,168,0,0,575,10
Spain,2459114.5,682267,30904,671468,10799,30663,241,31428,168,195,12
Spain,2459115.5,693556,31034,682267,11289,30904,130,10799,241,13,-15
Spain,2459116.5,704209,31118,693556,10653,31034,84,11289,130,-91,-12
Spain,2459117.5,716481,31232,704209,12272,31118,114,10653,84,-302,4
Spain,2459118.5,716481,31232,716481,0,31232,0,12272,114,0,0
Spain,2459119.5,716481,31232,716481,0,31232,0,0,0,0,0
Spain,2459120.5,748266,31411,716481,31785,31232,179,0,0,51,1
Spain,2459121.5,748266,31411,748266,0,31411,0,31785,179,-1543,-34
Spain,2459122.5,769188,31791,748266,20922,31411,380,0,0,1376,36
Spain,2459123.5,778607,31973,769188,9419,31791,182,20922,380,-176,14
Spain,2459124.5,789932,32086,778607,11325,31973,113,9419,182,-135,0
Spain,2459125.5,789932,32086,789932,0,32086,0,11325,113,0,0
Spain,2459126.5,789932,32086,789932,0,32086,0,0,0,0,0
Spain,2459127.5,813412,32225,789932,23480,32086,139,0,0,-1187,-6
Spain,2459128.5,825410,32486,813412,11998,32225,261,23480,139,1714,37
Spain,2459129.5,835901,32562,825410,10491,32486,76,11998,261,-1490,-43
Spain,2459130.5,848324,32688,835901,12423,32562,126,10491,76,429,-8
Spain,2459131.5,861112,32929,848324,12788,32688,241,12423,126,209,18
Spain,2459132.5,861112,32929,861112,0,32929,0,12788,241,0,0
Spain,2459133.5,861112,32929,861112,0,32929,0,0,0,0,0
Spain,2459134.5,888968,33124,861112,27856,32929,195,0,0,625,8
Spain,2459135.5,896086,33204,888968,7118,33124,80,27856,195,-697,-26
Spain,2459136.5,908056,33413,896086,11970,33204,209,7118,80,211,19
Spain,2459137.5,921374,33553,908056,13318,33413,140,11970,209,128,2
Spain,2459138.5,936560,33775,921374,15186,33553,222,13318,140,343,-3
Spain,2459139.5,936560,33775,936560,0,33775,0,15186,222,0,0
Spain,2459140.5,936560,33775,936560,0,33775,0,0,0,0,0
Spain,2459141.5,974449,33992,936560,37889,33775,217,0,0,1433,4
Spain,2459142.5,988322,34210,974449,13873,33992,218,37889,217,965,19
Spain,2459143.5,1005295,34366,988322,16973,34210,156,13873,218,715,-7
Spain,2459144.5,1026281,34521,1005295,20986,34366,155,16973,156,1095,2
Spain,2459145.5,1046132,34752,1026281,19851,34521,231,20986,155,667,1
Spain,2459146.5,1046132,34752,1046132,0,34752,0,19851,231,0,0
Spain,2459147.5,1046132,34752,1046132,0,34752,0,0,0,0,0
Spain,2459148.5,1098320,35031,1046132,52188,34752,279,0,0,2042,9
Spain,2459149.5,1116738,35298,1098320,18418,35031,267,52188,279,650,7
Spain,2459150.5,1136503,35466,1116738,19765,35298,168,18418,267,399,2
Spain,2459151.5,1160083,35639,1136503,23580,35466,173,19765,168,370,2
Spain,2459152.5,1185678,35878,1160083,25595,35639,239,23580,173,821,1
Spain,2459153.5,1185678,35878,1185678,0,35878,0,25595,239,0,0
Spain,2459154.5,1185678,35878,1185678,0,35878,0,0,0,0,0
Spain,2459155.5,1240697,36257,1185678,55019,35878,379,0,0,404,15
Spain,2459156.5,1259366,36495,1240697,18669,36257,238,55019,379,36,-4
Spain,2459157.5,1284408,38118,1259366,25042,36495,1623,18669,238,754,207
Spain,2459158.5,1306316,38486,1284408,21908,38118,368,25042,1623,-239,28
Spain,2459159.5,1328832,38833,1306316,22516,38486,347,21908,368,-440,16
Spain,2459160.5,1328832,38833,1328832,0,38833,0,22516,347,0,0
Spain,2459161.5,1328832,38833,1328832,0,38833,0,0,0,0,0
Spain,2459162.5,1381218,39345,1328832,52386,38833,512,0,0,-376,19
Spain,2459163.5,1381218,39345,1381218,0,39345,0,52386,512,-2667,-34
Spain,2459164.5,1417709,40105,1381218,36491,39345,760,0,0,1636,-124
Spain,2459165.5,1437220,40461,1417709,19511,40105,356,36491,760,-343,-1
Spain,2459166.5,1458591,40769,1437220,21371,40461,308,19511,356,-163,-6
Spain,2459167.5,1458591,40769,1458591,0,40769,0,21371,308,0,0
Spain,2459168.5,1458591,40769,1458591,0,40769,0,0,0,0,0
Spain,2459169.5,1496864,41253,1458591,38273,40769,484,0,0,-2017,-4
Spain,2459170.5,1510023,41688,1496864,13159,41253,435,38273,484,1880,62
Spain,2459171.5,1525341,42039,1510023,15318,41688,351,13159,435,-3024,-58
Spain,2459172.5,1541574,42291,1525341,16233,42039,252,15318,351,-469,-15
Spain,2459173.5,1556730,42619,1541574,15156,42291,328,16233,252,-888,3
Spain,2459174.5,1556730,42619,1556730,0,42619,0,15156,328,0,0
Spain,2459175.5,1556730,42619,1556730,0,42619,0,0,0,0,0
Spain,2459176.5,1582616,43131,1556730,25886,42619,512,0,0,-1769,4
Spain,2459177.5,1594844,43668,1582616,12228,43131,537,25886,512,-133,14
Spain,2459178.5,1605066,44037,1594844,10222,43668,369,12228,537,-728,3
Spain,2459179.5,1617355,44374,1605066,12289,44037,337,10222,369,-564,12
Spain,2459180.5,1628208,44668,1617355,10853,44374,294,12289,337,-614,-5
Spain,2459181.5,1628208,44668,1628208,0,44668,0,10853,294,0,0
Spain,2459182.5,1628208,44668,1628208,0,44668,0,0,0,0,0
Spain,2459183.5,1648187,45069,1628208,19979,44668,401,0,0,-844,-16
Spain,2459184.5,1656444,45511,1648187,8257,45069,442,19979,401,-567,-13
Spain,2459185.5,1665775,45784,1656444,9331,45511,273,8257,442,-128,-14
Spain,2459186.5,1675902,46038,1665775,10127,45784,254,9331,273,-309,-12
Spain,2459187.5,1684647,46252,1675902,8745,46038,214,10127,254,-301,-11
Spain,2459188.5,1684647,46252,1684647,0,46252,0,8745,214,0,0
Spain,2459189.5,1684647,46252,1684647,0,46252,0,0,0,0,0
Spain,2459190.5,1702328,46646,1684647,17681,46252,394,0,0,-328,-1
Spain,2459191.5,1702328,46646,1702328,0,46646,0,17681,394,-1180,-63
Spain,2459192.5,1712101,47019,1702328,9773,46646,373,0,0,64,14
Spain,2459193.5,1720056,47344,1712101,7955,47019,325,9773,373,-311,10
Spain,2459194.5,1730575,47624,1720056,10519,47344,280,7955,325,254,10
Spain,2459195.5,1730575,47624,1730575,0,47624,0,10519,280,0,0
Spain,2459196.5,1730575,47624,1730575,0,47624,0,0,0,0,0
Spain,2459197.5,1751884,48013,1730575,21309,47624,389,0,0,518,-1
Spain,2459198.5,1762212,48401,1751884,10328,48013,388,21309,389,1475,55
Spain,2459199.5,1773290,48596,1762212,11078,48401,195,10328,388,187,-25
Spain,2459200.5,1785421,48777,1773290,12131,48596,181,11078,195,596,-21
Spain,2459201.5,1797236,48926,1785421,11815,48777,149,12131,181,186,-18
Spain,2459202.5,1797236,48926,1797236,0,48926,0,11815,149,0,0
Spain,2459203.5,1797236,48926,1797236,0,48926,0,0,0,0,0
Spain,2459204.5,1819249,49260,1797236,22013,48926,334,0,0,100,-8
Spain,2459205.5,1829903,49520,1819249,10654,49260,260,22013,334,47,-19
Spain,2459206.5,1842289,49698,1829903,12386,49520,178,10654,260,187,-2
Spain,2459207.5,1854951,49824,1842289,12662,49698,126,12386,178,75,-8
Spain,2459208.5,1854951,49824,1854951,0,49824,0,12662,126,-1687,-21
Spain,2459209.5,1854951,49824,1854951,0,49824,0,0,0,0,0
Spain,2459210.5,1854951,49824,1854951,0,49824,0,0,0,0,0
Spain,2459211.5,1879413,50122,1854951,24462,49824,298,0,0,349,-5
Spain,2459212.5,1893502,50442,1879413,14089,50122,320,24462,298,491,8
Spain,2459213.5,1910218,50689,1893502,16716,50442,247,14089,320,619,10
Spain,2459214.5,1928265,50837,1910218,18047,50689,148,16716,247,769,3
Spain,2459215.5,1928265,50837,1928265,0,50837,0,18047,148,0,0
Spain,2459216.5,1928265,50837,1928265,0,50837,0,0,0,0,0
Spain,2459217.5,1928265,50837,1928265,0,50837,0,0,0,0,0
Spain,2459218.5,1958844,51078,1928265,30579,50837,241,0,0,874,-8
Spain,2459219.5,1982544,51430,1958844,23700,51078,352,30579,241,1373,5
Spain,2459220.5,1982544,51430,1982544,0,51430,0,23700,352,-2388,-36
Spain,2459221.5,2024904,51675,1982544,42360,51430,245,0,0,3473,14
Spain,2459222.5,2050360,51874,2024904,25456,51675,199,42360,245,3637,29
Spain,2459223.5,2050360,51874,2050360,0,51874,0,25456,199,0,0
Spain,2459224.5,2050360,51874,2050360,0,51874,0,0,0,0,0
Spain,2459225.5,2111782,52275,2050360,61422,51874,401,0,0,4406,23
Spain,2459226.5,2137220,52683,2111782,25438,52275,408,61422,401,248,8
Spain,2459227.5,2176089,52878,2137220,38869,52683,195,25438,408,5553,27
Spain,2459228.5,2211967,53079,2176089,35878,52878,201,38869,195,-926,-6
Spain,2459229.5,2252164,53314,2211967,40197,53079,235,35878,201,2106,5
Spain,2459230.5,2252164,53314,2252164,0,53314,0,40197,235,0,0
Spain,2459231.5,2252164,53314,2252164,0,53314,0,0,0,0,0
Spain,2459232.5,2336451,53769,2252164,84287,53314,455,0,0,3266,8
Spain,2459233.5,2370742,54173,2336451,34291,53769,404,84287,455,1265,-1
Spain,2459234.5,2412318,54637,2370742,41576,54173,464,34291,404,387,39
Spain,2459235.5,2456675,55041,2412318,44357,54637,404,41576,464,1211,29
Spain,2459236.5,2499560,55441,2456675,42885,55041,400,44357,404,384,23
Spain,2459237.5,2499560,55441,2499560,0,55441,0,42885,400,0,0
Spain,2459238.5,2499560,55441,2499560,0,55441,0,0,0,0,0
Spain,2459239.5,2593382,56208,2499560,93822,55441,767,0,0,1362,45
Spain,2459240.5,2629817,56794,2593382,36435,56208,586,93822,767,306,26
Spain,2459241.5,2670102,57291,2629817,40285,56794,497,36435,586,-184,5
Spain,2459242.5,2705001,57806,2670102,34899,57291,515,40285,497,-1351,16
Spain,2459243.5,2743119,58319,2705001,38118,57806,513,34899,515,-681,16
Spain,2459244.5,2743119,58319,2743119,0,58319,0,38118,513,0,0
Spain,2459245.5,2743119,58319,2743119,0,58319,0,0,0,0,0
Spain,2459246.5,2822805,59081,2743119,79686,58319,762,0,0,-2020,-1
Spain,2459247.5,2851869,59805,2822805,29064,59081,724,79686,762,-1053,20
Spain,2459248.5,2883465,60370,2851869,31596,59805,565,29064,724,-1241,9
Spain,2459249.5,2913425,60802,2883465,29960,60370,432,31596,565,-706,-11
Spain,2459250.5,2941990,61386,2913425,28565,60802,584,29960,432,-1364,10
Spain,2459251.5,2941990,61386,2941990,0,61386,0,28565,584,0,0
Spain,2459252.5,2941990,61386,2941990,0,61386,0,0,0,0,0
Spain,2459253.5,2989085,62295,2941990,47095,61386,909,0,0,-4656,21
Spain,2459254.5,3005487,63061,2989085,16402,62295,766,47095,909,-1809,6
Spain,2459255.5,3023601,63704,3005487,18114,63061,643,16402,766,-1926,11
Spain,2459256.5,3041454,64217,3023601,17853,63704,513,18114,643,-1730,11
Spain,2459257.5,3056035,64747,3041454,14581,64217,530,17853,513,-1997,-7
Spain,2459258.5,3056035,64747,3056035,0,64747,0,14581,530,0,0
Spain,2459259.5,3056035,64747,3056035,0,64747,0,0,0,0,0
Spain,2459260.5,3086286,65449,3056035,30251,64747,702,0,0,-2407,-30
Spain,2459261.5,3096343,65979,3086286,10057,65449,530,30251,702,-906,-34
Spain,2459262.5,3107172,66316,3096343,10829,65979,337,10057,530,-1041,-43
Spain,2459263.5,3121687,66704,3107172,14515,66316,388,10829,337,-477,-18
Spain,2459264.5,3133122,67101,3121687,11435,66704,397,14515,388,-449,-19
US,2458870.5,1,,,,,,,,,
US,2458871.5,1,,1,0,,,,,,
US,2458872.5,2,,1,1,,,0,,0,
US,2458873.5,2,,2,0,,,1,,0,
US,2458874.5,5,,2,3,,,0,,0,
US,2458875.5,5,,5,0,,,3,,0,
US,2458876.5,5,,5,0,,,0,,0,
US,2458877.5,5,,5,0,,,0,,0,
